Tenant_ID,Tenant_Name,Email,Phone,Lease_ID,Property_Name,Unit_Number,Lease_Start,Lease_End,Monthly_Rent,Arrears_Amount,Due_Date,Property_Address,City,State,Country,Postal_Code,Payment_Method,Transaction_Status,Days_Overdue
TEN3812,Audrey Moss,nathanbowman@knight-vasquez.info,001-828-518-5538x73738,LEASE3312,Phillips LLC,Unit 24,2020-10-08,2027-03-08,911.77,2383.81,2025-04-13,"76398 Francis Stravenue Apt. 208, Dawnmouth, OR 58259",Port Michele,Delaware,Guam,45942,Standing Order,Completed,39
TEN3816,Maurice Arellano,hartkenneth@yahoo.com,935-799-3629x287,LEASE3316,Ramirez Ltd,Unit 49,2021-02-19,2025-06-30,2653.42,3739.71,2025-03-07,"5235 Darren Harbors, Scottview, VT 64740",North Emily,South Dakota,Ireland,79360,Credit Card,Completed,76
TEN3820,Caitlin Kerr,holmesjose@yahoo.com,001-299-971-7722x98926,LEASE3320,Miller LLC,Unit 89,2020-12-21,2028-04-18,2968.43,835.95,2025-04-20,"Unit 6084 Box 4546, DPO AA 48830",Port Jesusburgh,California,Korea,21629,Credit Card,Failed,32
TEN3822,Dr. Vickie Patterson,kristymiller@cook.com,557-013-5596x87623,LEASE3322,Ramirez Inc,Unit 74,2024-01-14,2027-10-23,2113.49,977.06,2025-03-04,"540 Nelson Plains, Kingstad, NE 60833",Whitefort,New Mexico,Bahamas,23593,Credit Card,Completed,79
TEN3830,Charles Grant,castanedakeith@gmail.com,908.812.6138x31216,LEASE3330,"Olson, Miller and Butler",Unit 52,2024-02-12,2025-10-09,1481.05,3035.1,2025-03-02,"60432 Barnes Trail, Nathanhaven, OK 57779",Kristenburgh,Hawaii,Kuwait,42443,Standing Order,Pending,81
TEN3835,Corey Berry,tbell@hotmail.com,195.743.7075,LEASE3335,Cole Group,Unit 55,2023-10-30,2027-10-30,1966.55,3992.74,2025-04-07,"4763 Thomas Garden, New Jasonland, TX 33569",Baileyshire,North Carolina,Bolivia,86956,Cash,Completed,45
TEN3842,John Clark,lisawallace@yahoo.com,280-364-2508,LEASE3342,"Collins, Cruz and Gentry",Unit 57,2021-05-07,2026-01-09,1481.55,640.75,2025-03-28,"259 Charles Squares, Leestad, TN 08527",South Daniel,Washington,Cayman Islands,12986,Cash,In Arrears,55
TEN3850,Scott Orozco,alisonmartinez@smith-lynch.com,414-646-2163,LEASE3350,"Hill, Barnes and Velazquez",Unit 70,2023-06-28,2027-03-17,1033.37,2476.69,2025-02-23,"Unit 7452 Box 0398, DPO AP 46578",South Timothyside,Arizona,Mauritania,3755,Credit Card,Failed,88
TEN3858,Kimberly Matthews,ygreer@villarreal.com,001-951-887-0690x787,LEASE3358,Fleming and Sons,Unit 87,2022-12-04,2028-05-16,946.4,3108.91,2025-03-29,"9056 Lewis Spurs Suite 760, Johnsonland, GA 34505",Meganfort,Tennessee,Saudi Arabia,98502,Bank Transfer,Failed,54
TEN3861,Jillian Obrien,lisa14@prince.net,001-431-270-5994x178,LEASE3361,Nelson-Davis,Unit 80,2021-09-12,2027-08-07,751.34,1653.8,2025-04-02,"4908 Armstrong Lodge, Jenniferton, NH 09320",New Carly,South Dakota,Sierra Leone,1410,Credit Card,Completed,50
TEN3864,William Stein,millermichael@hotmail.com,+1-999-266-0639x584,LEASE3364,Martinez-Miles,Unit 19,2020-11-03,2026-03-19,2367.43,2870.63,2025-02-26,"326 Michelle Trail Apt. 892, South Edwin, NV 97102",West Elizabeth,Mississippi,United Arab Emirates,64235,Credit Card,Failed,85
TEN3867,Laura Brown,angela60@yahoo.com,255.440.8583x10438,LEASE3367,"Sanders, White and Jacobs",Unit 50,2021-04-28,2026-11-03,927.8,3555.79,2025-04-08,"4821 Copeland Park, East Katherine, ND 15840",South Amber,Vermont,Svalbard & Jan Mayen Islands,77854,Standing Order,Pending,44
TEN3872,Charles Wolf,pkey@mcgee.com,+1-378-522-8351x07154,LEASE3372,"Jackson, Baldwin and Hooper",Unit 69,2021-05-12,2027-12-24,2606.91,2364.07,2025-04-06,"1361 Amanda Course, Paulshire, ID 93371",Lake Jessica,Texas,Jordan,34776,Credit Card,Pending,46
TEN3880,Audrey Wiggins,rdavidson@yahoo.com,182.311.6312x98419,LEASE3380,Gilbert PLC,Unit 33,2022-09-15,2026-04-16,1808.9,2300.31,2025-04-01,"71820 Shawn Inlet, North Christopherfurt, OK 57725",North Ryan,Arizona,United States Virgin Islands,76857,Credit Card,In Arrears,51
TEN3883,Lynn Boyd,crystal29@gmail.com,+1-076-574-8136,LEASE3383,Mercado Group,Unit 78,2021-11-03,2028-03-24,794.69,1649.87,2025-04-05,"5429 Frye Forks Apt. 224, Lake Debratown, AR 07317",East Dominicshire,Wyoming,Morocco,21123,Bank Transfer,Failed,47
TEN3886,Daniel Park,ortizcharles@hotmail.com,(321)838-1722,LEASE3386,Riley and Sons,Unit 74,2024-03-11,2025-07-11,2436.59,2965.68,2025-04-18,"377 Dylan Passage, Heatherview, ID 70186",Joshuaville,West Virginia,Tunisia,77770,Cash,In Arrears,34
TEN3887,Dawn Kelley,allenannette@kelley.info,759-915-3781x9645,LEASE3387,Juarez LLC,Unit 20,2023-01-23,2027-03-08,906.61,967.98,2025-03-27,"26894 Lorraine Square Apt. 654, East Ashleyborough, OK 50546",Boydville,Nevada,Cuba,96624,Standing Order,Failed,56
TEN3888,Geoffrey White,ericajenkins@khan.com,(266)693-3016,LEASE3388,Perez PLC,Unit 44,2020-09-04,2027-10-24,1321.71,1604.03,2025-03-23,"6375 Riley Fork, Owensbury, SC 74022",South Dianeview,Alabama,Macedonia,42205,Cash,Completed,60
TEN3893,Jaclyn Barr,carterchristine@cole.com,102-475-8855,LEASE3393,Walker Group,Unit 17,2024-05-11,2028-03-14,2931.06,3210.24,2025-03-14,"Unit 8929 Box 1608, DPO AE 31813",Port Steven,Utah,Austria,9195,Cash,Pending,69
TEN3894,Robert Sheppard,robert93@clark.org,(753)929-1231x85445,LEASE3394,"Brennan, Stevens and Smith",Unit 50,2020-12-24,2026-05-22,859.25,3404.38,2025-03-24,"6023 Linda Forges, Kimberlychester, AK 66016",Lake Kevin,Texas,Mauritania,45228,Cash,Failed,59
TEN3895,Tracy Garcia,mary79@morris.info,822.245.2413x99419,LEASE3395,Bryant-Robles,Unit 81,2022-07-24,2025-07-07,1238.86,3182.67,2025-04-06,"Unit 2213 Box 7447, DPO AP 61135",Taylorhaven,Alabama,Equatorial Guinea,66974,Standing Order,Failed,46
TEN3897,Brian Richard,brownrandy@gmail.com,+1-196-111-6804x0115,LEASE3397,"Landry, Marshall and James",Unit 42,2021-04-07,2027-10-07,1134.26,2229.36,2025-02-27,"893 Elliott Cliff Apt. 883, Timothyhaven, MD 24620",Scottview,Maryland,Saudi Arabia,7465,Standing Order,Failed,84
TEN3901,Lisa Mitchell,kyle19@hotmail.com,+1-978-646-2801,LEASE3401,"Perkins, Anderson and Watson",Unit 38,2023-09-12,2027-04-27,2708.4,2277.99,2025-04-05,"046 Smith Fords Apt. 178, West Danielleburgh, MA 64048",Port Sabrina,Missouri,Cote d'Ivoire,28507,Standing Order,Failed,47
TEN3911,Jessica Murphy,kochderrick@gardner.com,067-184-6655,LEASE3411,Ramos-Hernandez,Unit 89,2021-08-16,2026-08-18,691.28,1244.7,2025-02-25,"363 Michelle Estate Suite 881, Glennfort, MS 63866",Danielbury,Maryland,Colombia,79760,Credit Card,Failed,86
TEN3923,Rebekah Smith,katherine85@young.com,+1-930-395-8241x343,LEASE3423,"Young, Luna and Murray",Unit 85,2020-11-20,2025-05-22,1487.79,3122.04,2025-03-06,"3687 Mary Summit, Jennifertown, ID 06180",Andrefort,North Carolina,Mauritania,2150,Credit Card,Completed,77
TEN3927,Amanda Brown DVM,hendersondavid@fields-schultz.com,(250)292-2242x29298,LEASE3427,Whitney and Sons,Unit 98,2022-09-18,2025-12-15,2019.32,2087.7,2025-03-23,"121 Alyssa Grove, New Ernestborough, OH 89696",South Brandibury,Idaho,Nauru,98800,Credit Card,Failed,60
TEN3928,James Schroeder,grantallison@gmail.com,284-169-6085,LEASE3428,"Moore, Palmer and Williams",Unit 6,2021-04-25,2027-06-06,602.45,3856.38,2025-03-08,"6110 Steven Gardens Apt. 015, East Steven, IA 78932",Craigport,Kansas,Solomon Islands,9948,Standing Order,Completed,75
TEN3934,Ann Porter,yolandajones@combs.com,5814529491,LEASE3434,Contreras-Reese,Unit 72,2022-06-02,2026-05-26,579.32,2120.79,2025-03-01,"52568 Jillian Walk Apt. 085, South Dwayne, WA 02104",Jaimeberg,Alaska,Mali,12764,Bank Transfer,Failed,82
TEN3937,Eric Simpson,edwardwalker@phillips.com,9420865447,LEASE3437,Howard Group,Unit 90,2021-10-13,2025-07-07,2720.15,3908.06,2025-03-22,"21072 Scott Islands, North Jeffrey, MO 02684",Jessicamouth,Rhode Island,Lebanon,57348,Bank Transfer,Pending,61
TEN3938,Anthony Hernandez,dthomas@gmail.com,5621738295,LEASE3438,"Martinez, Willis and Jackson",Unit 23,2021-02-23,2027-11-19,2182.67,3254.0,2025-03-14,"91656 David Trail Apt. 818, New Ericaborough, AR 76713",Baileyfurt,Pennsylvania,Portugal,31512,Credit Card,Pending,69
TEN3942,Cassandra Adams,moorejeffrey@yahoo.com,7363423666,LEASE3442,Palmer-Edwards,Unit 4,2022-10-29,2025-07-12,1217.5,3376.9,2025-03-28,"35403 Lee Stream, North Philip, ME 94108",Kimberlyburgh,Wisconsin,Puerto Rico,97755,Bank Transfer,Completed,55
TEN3947,Anthony Flores,smithmatthew@gmail.com,307-648-7901,LEASE3447,"Jenkins, Smith and Richards",Unit 62,2020-11-13,2025-06-26,2834.95,1251.23,2025-04-20,"274 Myers Fort, Lake Christopherport, DC 30206",East Deborahhaven,New Mexico,Slovakia (Slovak Republic),97629,Credit Card,Failed,32
TEN3953,Kathleen Torres,alexanderpowers@tucker.com,(201)074-9807,LEASE3453,"Butler, Howell and Sloan",Unit 100,2020-07-16,2026-10-12,1691.87,3324.75,2025-04-03,"05774 Wendy Park Apt. 217, Anthonyview, PA 62749",New William,New Hampshire,Morocco,9086,Standing Order,Failed,49
TEN3961,Alexander Meadows,brownbrendan@gmail.com,558.073.2778,LEASE3461,Sullivan-Smith,Unit 6,2022-08-25,2025-10-30,1306.84,3937.79,2025-03-06,"60810 Alexandra Keys, Lake Bradleychester, NV 91852",Lake Tiffanyfort,Hawaii,Mayotte,25514,Bank Transfer,Pending,77
TEN3973,Anthony Campos,lori23@gmail.com,903.158.8786x3871,LEASE3473,"Martin, Howell and Gutierrez",Unit 36,2020-08-28,2026-10-04,530.45,2072.59,2025-03-17,"11451 Teresa Field Apt. 579, Lake Patrick, MS 88261",Lambshire,Arizona,Kiribati,86192,Cash,Pending,66
TEN3985,Jamie Patterson,eric28@yahoo.com,908.678.0202x727,LEASE3485,"Stark, Scott and Lam",Unit 62,2022-06-04,2027-02-17,2962.08,1828.48,2025-04-06,"58926 Nicholas Keys Apt. 997, Cunninghambury, AZ 72438",New Bradleyfort,Louisiana,Comoros,65988,Cash,In Arrears,46
TEN3994,Michael Morrison,kelly52@farmer-brennan.com,+1-596-420-4591x818,LEASE3494,Reynolds-Taylor,Unit 48,2020-06-10,2028-02-03,1944.62,2807.6,2025-03-28,"348 Robert Center, Walkerland, OH 01173",Timothychester,California,Albania,59007,Standing Order,Completed,55
TEN3997,Todd Terrell,martincassandra@wood-white.org,001-172-230-9038x877,LEASE3497,Williams-Peterson,Unit 69,2021-04-02,2027-06-02,536.66,1150.51,2025-04-09,"336 French Estate, Port Ashley, WY 64392",Bryanbury,Wisconsin,Lao People's Democratic Republic,26594,Credit Card,Pending,43
TEN4006,Wesley Walker,allisonjackie@gmail.com,+1-037-876-9611x390,LEASE3506,Hernandez Inc,Unit 98,2020-07-02,2025-06-10,2067.74,3193.92,2025-04-08,"38278 Samantha Drive, Lake Brooke, CT 71092",Kellyhaven,Tennessee,Iran,88643,Credit Card,Completed,44
TEN4013,Amanda Baker,mclaughlinjoy@hotmail.com,(121)800-1785,LEASE3513,"Villarreal, Wolf and Larson",Unit 56,2021-07-22,2027-06-18,788.61,3010.51,2025-04-01,"4926 Susan Terrace Suite 020, Port Glennhaven, OH 12963",New Lisa,Arizona,Vanuatu,30395,Credit Card,Pending,51
TEN4017,Ian Coleman,brianna06@morrison.com,998.357.5273x1350,LEASE3517,"Williams, Wade and Perez",Unit 96,2024-04-29,2025-12-27,1061.6,3711.82,2025-04-06,"USNV Williams, FPO AP 19160",Webermouth,Texas,Botswana,81359,Credit Card,Pending,46
TEN4022,Michael Brown,christopherdavis@hernandez.info,953-155-7248,LEASE3522,Hamilton-Moore,Unit 11,2022-08-10,2028-01-13,1941.95,1131.26,2025-04-05,"7942 Elizabeth Flat, Joseborough, ME 72417",West Tristan,Arkansas,Syrian Arab Republic,92795,Credit Card,Failed,47
TEN4024,Randall Baker,dchang@gmail.com,+1-020-544-6391x798,LEASE3524,"Bernard, Andrade and Moore",Unit 86,2022-05-20,2025-06-19,654.83,1997.31,2025-03-05,"808 Alejandra Meadow Apt. 863, Leefort, OK 85534",New Mark,Oklahoma,Holy See (Vatican City State),13277,Credit Card,In Arrears,78
TEN4025,Joseph Sanchez,stevensjennifer@gmail.com,627-602-1471x9663,LEASE3525,Montgomery and Sons,Unit 58,2022-10-19,2025-11-28,1924.81,2297.1,2025-04-20,"7842 Morales Expressway Suite 990, Lake Robertshire, MD 89556",East Richard,Montana,Slovakia (Slovak Republic),52098,Cash,Failed,32
TEN4029,David Miller,annascott@hotmail.com,(791)458-3571x12386,LEASE3529,Hammond-Zimmerman,Unit 63,2022-07-08,2026-03-07,2560.67,3543.8,2025-03-31,"85288 Serrano Fords, Lake David, RI 74013",Ortegaport,South Carolina,Azerbaijan,6244,Bank Transfer,Completed,52
TEN4032,Laura Gonzalez,ipalmer@humphrey.com,4941877845,LEASE3532,"Schmidt, Hale and Logan",Unit 77,2021-03-04,2026-03-12,2534.85,2570.96,2025-03-28,"2908 Rose Meadows Apt. 456, East Maryfort, VT 72455",Hardingland,Montana,British Virgin Islands,13116,Bank Transfer,In Arrears,55
TEN4039,Trevor Kelly,annasimmons@gmail.com,001-058-644-2953x075,LEASE3539,"Friedman, Wilson and Simmons",Unit 10,2020-07-20,2027-02-21,2052.03,2712.56,2025-04-14,"609 Amanda Streets Suite 862, Port Elizabethberg, VT 03765",Williamsside,West Virginia,Hungary,97835,Cash,Pending,38
TEN4042,Austin Jimenez,kingcraig@baird.com,337.345.3494,LEASE3542,Church LLC,Unit 13,2021-03-28,2026-11-29,1601.28,2978.36,2025-03-16,"34929 Shelly Plain Apt. 646, South Christineside, NC 10462",Martinville,South Dakota,Sierra Leone,19400,Standing Order,In Arrears,67
TEN4050,Aaron Chapman,lisawilliams@hoffman.org,857-927-4372,LEASE3550,"Mcdonald, Matthews and Jones",Unit 15,2023-04-06,2027-06-28,650.54,3298.72,2025-03-12,"1820 Barton Glens Apt. 699, Youngburgh, ID 12491",South Jamesfort,North Carolina,Sao Tome and Principe,71518,Cash,In Arrears,71
TEN4072,Jose Campbell,annarivera@yahoo.com,0549891493,LEASE3572,"Robbins, Montes and Cohen",Unit 60,2022-06-08,2026-08-25,1772.71,751.84,2025-03-03,"4255 Ramirez Alley Suite 423, Santiagoborough, WV 02057",New Calvin,New Jersey,Bouvet Island (Bouvetoya),44375,Standing Order,Pending,80
TEN4073,Erica Wood,allenrenee@yahoo.com,+1-284-592-5059x585,LEASE3573,"Shaw, Watkins and Cunningham",Unit 55,2021-10-23,2027-04-10,1921.99,3428.57,2025-03-13,"768 Jones Vista, Karamouth, PA 80940",New Donna,Oregon,Christmas Island,93874,Bank Transfer,Completed,70
TEN4078,Vincent Neal,esanders@salazar.net,+1-559-162-0200x80868,LEASE3578,Cox Ltd,Unit 75,2022-01-11,2028-02-21,845.62,1640.38,2025-04-18,"892 Christian Plain Suite 281, Turnerberg, TN 02536",East Peterville,New Hampshire,Austria,80279,Credit Card,Failed,34
TEN4095,Angel Fields,adunlap@smith-reyes.org,001-425-663-2068x4094,LEASE3595,Cook-Ruiz,Unit 11,2023-09-25,2027-10-21,1184.48,3243.39,2025-03-18,"79366 Samantha Hollow, Lisachester, AR 52514",Port Sara,Minnesota,Hungary,79986,Bank Transfer,Completed,65
TEN4099,Anthony Gonzales Jr.,wilsoncindy@molina.com,+1-142-664-9367x97770,LEASE3599,York-Wilson,Unit 88,2020-06-10,2027-02-01,796.96,3234.29,2025-03-12,"24980 Katherine Springs Suite 966, Youngview, KY 65716",North Staceyton,Nebraska,Japan,91703,Credit Card,Pending,71
TEN4110,Margaret Baker,bowendiana@kane.org,001-363-695-3153x4535,LEASE3610,Williams-Pitts,Unit 67,2024-05-08,2026-11-30,2040.25,2793.87,2025-03-20,"4897 Marshall Falls, East Staceyshire, CO 44863",Lake Derrick,Louisiana,United Kingdom,78463,Credit Card,Pending,63
TEN4122,Melanie Campbell,erikaatkinson@yahoo.com,8145462574,LEASE3622,"Horn, Thomas and Oneal",Unit 23,2021-10-06,2027-02-25,2010.86,785.67,2025-02-25,"Unit 5040 Box 7138, DPO AP 68946",Willieview,Idaho,Netherlands Antilles,15644,Credit Card,Completed,86
TEN4124,Colleen Bell,shanewatkins@gmail.com,972-740-1822x95919,LEASE3624,Roberts-Miller,Unit 63,2023-08-30,2025-10-04,911.43,1625.49,2025-03-30,"9824 Becker Plaza, New Jennifer, CT 38677",Crawfordchester,West Virginia,Israel,94934,Credit Card,In Arrears,53
TEN4133,Jacqueline Harris,anna74@gmail.com,406.496.2622x646,LEASE3633,Suarez-Jones,Unit 6,2023-02-21,2025-11-22,1303.51,1830.57,2025-04-06,"5287 Hernandez Plain, Lake Brenda, SD 81270",Blackburnfurt,Virginia,Paraguay,29601,Credit Card,Pending,46
TEN4142,Ryan Banks,normansherry@tran.com,976.899.9619x987,LEASE3642,"Smith, Cummings and Moore",Unit 90,2020-07-01,2027-07-23,1041.31,2117.23,2025-04-14,"41613 Audrey Brook Apt. 482, Gordontown, UT 41503",Johnsstad,Vermont,Mali,93084,Cash,Pending,38
TEN4150,Sean Rodriguez,jeremy88@lyons.org,001-086-220-1318x56570,LEASE3650,Sanders-Chan,Unit 3,2022-11-28,2026-02-01,2854.42,2054.39,2025-03-19,"51795 David Bypass, West Daniel, CT 46267",Mariemouth,South Carolina,Russian Federation,65476,Standing Order,Failed,64
TEN4155,Belinda Hernandez,anthonypena@jenkins.net,+1-071-838-9560x98587,LEASE3655,"Myers, White and Zimmerman",Unit 36,2021-06-09,2027-03-02,1719.61,655.3,2025-04-08,"0209 Miller Locks, Theresaborough, UT 82181",Lake Patriciaberg,Montana,Mexico,44790,Bank Transfer,Pending,44
TEN4159,David Spencer,joshuagreer@gmail.com,+1-103-328-7611x74408,LEASE3659,"Ho, Brown and Garrett",Unit 94,2020-08-29,2025-09-21,1964.86,2671.24,2025-04-17,"1395 Young Brooks Suite 364, Samanthamouth, FL 22288",West Kimberly,Tennessee,Malawi,65642,Credit Card,Pending,35
TEN4165,Justin Matthews,janicebuchanan@king.net,(779)510-1825x111,LEASE3665,Peterson and Sons,Unit 77,2021-02-04,2028-01-23,2298.94,2304.32,2025-03-07,"2028 Olson Run, Hesterfurt, SD 18310",East Megan,Connecticut,Somalia,71648,Credit Card,Failed,76
TEN4174,Hector Clark,wellison@yahoo.com,(619)947-8378x493,LEASE3674,"Acosta, Jackson and Carpenter",Unit 5,2022-04-23,2025-05-23,2274.87,3058.45,2025-03-02,"129 Blake Motorway, Collinsbury, CA 43536",East Krystalfort,Rhode Island,Lao People's Democratic Republic,62049,Bank Transfer,Pending,81
TEN4180,Sherri Williams,cameronreynolds@yahoo.com,884-136-7982x999,LEASE3680,Williams-Ramos,Unit 7,2022-03-16,2026-09-24,1108.45,3819.78,2025-02-23,"90708 Moore Field, Burnsville, VT 36707",Williamsmouth,Michigan,Pitcairn Islands,66954,Cash,In Arrears,88
TEN4187,Dawn Guzman,christinabray@hotmail.com,001-158-029-2421x333,LEASE3687,Burgess and Sons,Unit 97,2022-11-06,2026-02-14,722.71,1459.01,2025-03-16,"81374 Porter Shoal Apt. 406, Amandaview, VA 58133",Hollychester,Oregon,Tunisia,75397,Credit Card,Completed,67
TEN4190,Michael Castaneda,gmartin@yahoo.com,001-221-525-0362,LEASE3690,"White, Rivera and Cantu",Unit 72,2024-04-06,2026-11-23,2196.78,910.46,2025-03-14,"257 Angela Falls, West Barbaraview, NJ 85975",East Mario,Delaware,Cook Islands,80763,Bank Transfer,Failed,69
TEN4199,Virginia Bates,heather68@parker.biz,325.252.4198x8986,LEASE3699,Alvarez-Dennis,Unit 64,2021-10-01,2026-04-02,746.8,3111.93,2025-04-13,"94357 Estrada Park Suite 724, South David, MO 26473",Margarethaven,Arizona,Greenland,55154,Credit Card,Failed,39
TEN4209,Tiffany Wheeler,nicole17@yahoo.com,0141469214,LEASE3709,Jacobs-Hunt,Unit 78,2023-03-30,2026-03-12,1672.7,1141.39,2025-03-08,"PSC 8212, Box 3491, APO AP 74045",Rodriguezstad,Wyoming,Micronesia,77581,Cash,In Arrears,75
TEN4224,John Rojas,ajones@gmail.com,+1-207-165-3006x6473,LEASE3724,Henderson and Sons,Unit 99,2021-08-19,2027-06-28,1666.41,1562.49,2025-04-05,"17973 Tanya Isle, Roseton, NV 49267",Lake Jasonview,Kansas,Bosnia and Herzegovina,57585,Bank Transfer,Failed,47
TEN4230,Joseph Macias,tsolis@gmail.com,001-109-331-2473,LEASE3730,Berg-Black,Unit 49,2020-08-16,2026-04-18,1727.77,1893.66,2025-03-25,"2658 Martinez Shoal, East Jenniferside, UT 55802",West Kimberly,Illinois,Central African Republic,7863,Standing Order,Failed,58
TEN4236,John Pham,richard02@gmail.com,+1-675-990-8136x04530,LEASE3736,Nichols Ltd,Unit 93,2021-09-30,2026-08-02,1194.78,3573.81,2025-03-15,"5307 Davis Falls, North Michellestad, AK 73949",North Vincent,Oklahoma,United States of America,25262,Credit Card,In Arrears,68
TEN4246,Alexis Lowe,yrasmussen@barrett.biz,6658183717,LEASE3746,"Fernandez, Gill and Payne",Unit 86,2022-04-27,2025-09-23,518.43,3058.59,2025-03-19,"140 Clay Mission, North Daniellemouth, NJ 56196",Josephside,Kentucky,Japan,23638,Standing Order,In Arrears,64
TEN4247,Jason Smith,johnsonamy@gmail.com,394-992-1678x22905,LEASE3747,Moses-Thompson,Unit 72,2021-10-25,2026-10-03,757.57,758.41,2025-03-08,"2130 Moreno Plains, Halltown, VA 86235",Lake Michelle,Texas,Croatia,2182,Cash,Failed,75
TEN4251,Mary Ortiz,hlopez@ray.com,(619)538-6314,LEASE3751,Joseph-Payne,Unit 18,2020-06-19,2026-06-15,752.21,3509.47,2025-04-11,"Unit 7393 Box 2327, DPO AP 97319",Port Kennethshire,Maryland,Rwanda,49656,Standing Order,In Arrears,41
TEN4256,Dr. David Sparks,jlee@kelly.info,143-188-2438x27714,LEASE3756,Dunn-Foster,Unit 53,2020-11-09,2027-03-08,2516.57,3098.12,2025-04-21,"Unit 4864 Box 7779, DPO AP 77018",Wattschester,Pennsylvania,Dominica,36940,Cash,In Arrears,31
TEN4263,Walter Richardson,hannaalejandra@gmail.com,622-593-2498x2352,LEASE3763,Stout-Russo,Unit 35,2022-10-03,2026-03-13,1715.64,1813.87,2025-03-20,"1218 Johnson Islands Apt. 648, New Lisa, MO 87828",Ashleyfort,North Dakota,Panama,3865,Standing Order,In Arrears,63
TEN4276,Karen Wong,david13@hotmail.com,(037)047-5192x770,LEASE3776,"Smith, Barrett and Gilmore",Unit 13,2020-10-22,2025-10-22,682.93,2866.5,2025-03-19,"0086 Lori Route Apt. 591, North Kevin, VT 51914",Gutierreztown,Nebraska,Holy See (Vatican City State),12099,Cash,Failed,64
TEN4289,Priscilla Schwartz,emilywolfe@johnson.com,286.036.0438x45673,LEASE3789,Scott Group,Unit 86,2022-07-14,2028-04-16,757.24,1904.18,2025-03-05,"369 Peterson Fork Apt. 183, Hunterburgh, NE 24012",Jamesberg,Maryland,Lesotho,6182,Credit Card,In Arrears,78
TEN4293,John Anderson,dustin68@mendoza.com,+1-237-243-0607,LEASE3793,"Mccoy, Cunningham and Gibson",Unit 21,2020-05-30,2027-01-31,586.99,1667.01,2025-04-14,"857 Williams Mountain Suite 493, Lake Jason, SC 67916",Jacobmouth,Georgia,Syrian Arab Republic,31827,Cash,Pending,38
TEN4297,Julie Brooks,mclaughlinann@hendrix-collins.com,353.025.8520x602,LEASE3797,Sullivan-Fitzpatrick,Unit 3,2021-01-05,2028-01-28,1987.56,2357.7,2025-02-25,"51425 Kramer Spurs, Port Christopherburgh, NY 32960",Ericburgh,Nevada,Korea,19218,Bank Transfer,Completed,86
TEN4301,Joseph Lopez,gparsons@yahoo.com,001-074-090-0395,LEASE3801,Wilson Group,Unit 55,2023-09-29,2026-05-15,2899.23,691.57,2025-04-09,"448 Garcia Stream Apt. 527, New David, IN 86244",North Melissa,New Mexico,Singapore,71407,Standing Order,In Arrears,43
TEN4306,Mrs. Sharon Rodgers,pittmankaren@garcia.org,300.127.8429x9704,LEASE3806,Williams-Duncan,Unit 17,2022-01-10,2026-07-24,1290.14,1137.9,2025-03-28,"547 Scott Extensions Suite 290, Laceyfurt, OH 67201",New Tylermouth,West Virginia,Latvia,67075,Bank Transfer,Completed,55
